Product,Tab Name,Data Visualization,Data Viz Calculation,Enterprise Data Dictionary Table,Enterprise Data Dictionary Field,Enterprise DD Data Type,Data Point Calculation,Data Dictionary Table,Data Dictionary Field,DD Data Type,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type
InsightFlow,Denial Management,Total Denied Claims,SUM(Charges) WHERE isRejected GROUP BY ServiceDateMonth,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Claims,SUM(Charges) WHERE isRejected GROUP BY ServiceDateMonth,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Claims,SUM(Charges) WHERE isRejected GROUP BY ServiceDateMonth,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Claims,SUM(Charges) WHERE isRejected GROUP BY ServiceDateMonth,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Denial Management,Total Denied Claims (Lob),SUM(Charges) WHERE isRejected AND Lob = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Claims (Lob),SUM(Charges) WHERE isRejected AND Lob = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Claims (Lob),SUM(Charges) WHERE isRejected AND Lob = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Claims (Lob),SUM(Charges) WHERE isRejected AND Lob = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Denial Management,Total Denied Claims (Lob),SUM(Charges) WHERE isRejected AND Lob = '<filter>'  GROUP BY ServiceDateMonth,dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,WSC,n/a,n/a,n/a
InsightFlow,Denial Management,Total Denied Claims (Segment),SUM(Charges) WHERE isRejected AND Segment = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Claims (Segment),SUM(Charges) WHERE isRejected AND Segment = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Claims (Segment),SUM(Charges) WHERE isRejected AND Segment = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Claims (Segment),SUM(Charges) WHERE isRejected AND Segment = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Denial Management,Total Denied Claims (Segment),SUM(Charges) WHERE isRejected AND Segment = '<filter>'  GROUP BY ServiceDateMonth,dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Denial Management,Total Denied Claims (Payer Type),SUM(Charges) WHERE isRejected AND Payer Type = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Claims (Payer Type),SUM(Charges) WHERE isRejected AND Payer Type = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Claims (Payer Type),SUM(Charges) WHERE isRejected AND Payer Type = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Claims (Payer Type),SUM(Charges) WHERE isRejected AND Payer Type = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Denial Management,Total Denied Claims (Payer Type),SUM(Charges) WHERE isRejected AND Payer Type = '<filter>'  GROUP BY ServiceDateMonth,dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Denial Management,Total Denied Claims (Payer),SUM(Charges) WHERE isRejected AND Payer = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Claims (Payer),SUM(Charges) WHERE isRejected AND Payer = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Claims (Payer),SUM(Charges) WHERE isRejected AND Payer = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Claims (Payer),SUM(Charges) WHERE isRejected AND Payer = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Denial Management,Total Denied Claims (Payer),SUM(Charges) WHERE isRejected AND Payer = '<filter>'  GROUP BY ServiceDateMonth,dbo.payer,Insurance Name,varchar(50),,bshbilling.dimPayment,InsurancePlanName ,sting,PMS,WSC,,,
InsightFlow,Denial Management,Total Denied Claims (Operations),SUM(Charges) WHERE isRejected AND Operations = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Claims (Operations),SUM(Charges) WHERE isRejected AND Operations = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Claims (Operations),SUM(Charges) WHERE isRejected AND Operations = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Claims (Operations),SUM(Charges) WHERE isRejected AND Operations = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Denial Management,Total Denied Claims (Operations),SUM(Charges) WHERE isRejected AND Operations = '<filter>'  GROUP BY ServiceDateMonth,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Denial Management,Total Denied Claims (Location),SUM(Charges) WHERE isRejected AND Location = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Claims (Location),SUM(Charges) WHERE isRejected AND Location = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Claims (Location),SUM(Charges) WHERE isRejected AND Location = '<filter>'  GROUP BY ServiceDateMonth,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Claims (Location),SUM(Charges) WHERE isRejected AND Location = '<filter>'  GROUP BY ServiceDateMonth,dbo.claims,Insurance Claim ID,int,,dbo.factClaim, ClaimTrackingNumber      ,string,PMS,WSC,Staging.HBPBILLH,BillTrackingNumber,string
InsightFlow,Denial Management,Total Denied Claims (Location),SUM(Charges) WHERE isRejected AND Location = '<filter>'  GROUP BY ServiceDateMonth,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,WSC,,,
InsightFlow,Denial Management,Top Preventable Denials,SUM(Charges) WHERE isDenied AND in ServiceDates GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Top Preventable Denials,SUM(Charges) WHERE isDenied AND in ServiceDates GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Top Preventable Denials,SUM(Charges) WHERE isDenied AND in ServiceDates GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Top Preventable Denials,SUM(Charges) WHERE isDenied AND in ServiceDates GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denial Reason,int,,dbo.factBilling,DeclineReasonKey ,int,PMS,WSC,RECEIVABLES_PAYMENTS_DETAIL,decline_code,int
InsightFlow,Denial Management,Top Preventable Denials (Lob),SUM(Charges) WHERE isDenied AND in ServiceDates AND Lob = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Top Preventable Denials (Lob),SUM(Charges) WHERE isDenied AND in ServiceDates AND Lob = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Top Preventable Denials (Lob),SUM(Charges) WHERE isDenied AND in ServiceDates AND Lob = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Top Preventable Denials (Lob),SUM(Charges) WHERE isDenied AND in ServiceDates AND Lob = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denial Reason,int,,dbo.factBilling,DeclineReasonKey ,int,PMS,WSC,RECEIVABLES_PAYMENTS_DETAIL,decline_code,int
InsightFlow,Denial Management,Top Preventable Denials (Lob),SUM(Charges) WHERE isDenied AND in ServiceDates AND Lob = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,WSC,n/a,n/a,n/a
InsightFlow,Denial Management,Top Preventable Denials (Segment),SUM(Charges) WHERE isDenied AND in ServiceDates AND Segment = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Top Preventable Denials (Segment),SUM(Charges) WHERE isDenied AND in ServiceDates AND Segment = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Top Preventable Denials (Segment),SUM(Charges) WHERE isDenied AND in ServiceDates AND Segment = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Top Preventable Denials (Segment),SUM(Charges) WHERE isDenied AND in ServiceDates AND Segment = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denial Reason,int,,dbo.factBilling,DeclineReasonKey ,int,PMS,WSC,RECEIVABLES_PAYMENTS_DETAIL,decline_code,int
InsightFlow,Denial Management,Top Preventable Denials (Segment),SUM(Charges) WHERE isDenied AND in ServiceDates AND Segment = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Denial Management,Top Preventable Denials (Payer Type),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer Type = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Top Preventable Denials (Payer Type),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer Type = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Top Preventable Denials (Payer Type),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer Type = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Top Preventable Denials (Payer Type),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer Type = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denial Reason,int,,dbo.factBilling,DeclineReasonKey ,int,PMS,WSC,RECEIVABLES_PAYMENTS_DETAIL,decline_code,int
InsightFlow,Denial Management,Top Preventable Denials (Payer Type),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer Type = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Denial Management,Top Preventable Denials (Payer),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Top Preventable Denials (Payer),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Top Preventable Denials (Payer),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Top Preventable Denials (Payer),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denial Reason,int,,dbo.factBilling,DeclineReasonKey ,int,PMS,WSC,RECEIVABLES_PAYMENTS_DETAIL,decline_code,int
InsightFlow,Denial Management,Top Preventable Denials (Payer),SUM(Charges) WHERE isDenied AND in ServiceDates AND Payer = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.payer,Insurance Name,varchar(50),,bshbilling.dimPayment,InsurancePlanName ,sting,PMS,WSC,,,
InsightFlow,Denial Management,Top Preventable Denials (Operations),SUM(Charges) WHERE isDenied AND in ServiceDates AND Operations = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Top Preventable Denials (Operations),SUM(Charges) WHERE isDenied AND in ServiceDates AND Operations = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Top Preventable Denials (Operations),SUM(Charges) WHERE isDenied AND in ServiceDates AND Operations = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Top Preventable Denials (Operations),SUM(Charges) WHERE isDenied AND in ServiceDates AND Operations = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denial Reason,int,,dbo.factBilling,DeclineReasonKey ,int,PMS,WSC,RECEIVABLES_PAYMENTS_DETAIL,decline_code,int
InsightFlow,Denial Management,Top Preventable Denials (Operations),SUM(Charges) WHERE isDenied AND in ServiceDates AND Operations = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
InsightFlow,Denial Management,Top Preventable Denials (Location),SUM(Charges) WHERE isDenied AND in ServiceDates AND Location = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Top Preventable Denials (Location),SUM(Charges) WHERE isDenied AND in ServiceDates AND Location = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Top Preventable Denials (Location),SUM(Charges) WHERE isDenied AND in ServiceDates AND Location = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Top Preventable Denials (Location),SUM(Charges) WHERE isDenied AND in ServiceDates AND Location = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.claims,Denial Reason,int,,dbo.factBilling,DeclineReasonKey ,int,PMS,WSC,RECEIVABLES_PAYMENTS_DETAIL,decline_code,int
InsightFlow,Denial Management,Top Preventable Denials (Location),SUM(Charges) WHERE isDenied AND in ServiceDates AND Location = '<filter>'  GROUP BY DenialReason ORDER BY Desc LIMIT 8,dbo.provider,Location,varchar(400),,dbo.dimLocationHierarchy,LocationName,varchar(400),PMS,WSC,,,
InsightFlow,Denial Management,Total Denied Charges,COUNT(Charges) WHERE isDenied AND in ServiceDates,dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Charges,COUNT(Charges) WHERE isDenied AND in ServiceDates,dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Charges,COUNT(Charges) WHERE isDenied AND in ServiceDates,dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Charges (Lob),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Lob = '<filter>',dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Charges (Lob),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Lob = '<filter>',dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Charges (Lob),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Lob = '<filter>',dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Charges (Lob),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Lob = '<filter>',dbo.provider,Lob,varchar(400),,dbo.dimLocationHierarchy,Lob,varchar(400),PMS,WSC,n/a,n/a,n/a
InsightFlow,Denial Management,Total Denied Charges (Segment),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Segment = '<filter>',dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Charges (Segment),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Segment = '<filter>',dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Charges (Segment),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Segment = '<filter>',dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Charges (Segment),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimLocationHierarchy,LobDescription,varchar(400),,,,,
InsightFlow,Denial Management,Total Denied Charges (Payer Type),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Payer Type = '<filter>',dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Charges (Payer Type),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Payer Type = '<filter>',dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Charges (Payer Type),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Payer Type = '<filter>',dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Charges (Payer Type),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),,dbo.factClaims, PayorPlanKey   ,int,PMS,WSC,bill_history,payor_code,int
InsightFlow,Denial Management,Total Denied Charges (Payer),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Payer = '<filter>',dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Charges (Payer),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Payer = '<filter>',dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Charges (Payer),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Payer = '<filter>',dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Charges (Payer),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,bshbilling.dimPayment,InsurancePlanName ,sting,PMS,WSC,,,
InsightFlow,Denial Management,Total Denied Charges (Operations),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Operations = '<filter>',dbo.transactions,Charges,float,,dbo.factBilling,TotalChargeAmount ,decimal,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,GROSS_AMOUNT,decimal
InsightFlow,Denial Management,Total Denied Charges (Operations),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Operations = '<filter>',dbo.claims,Denied,int,,dbo.dimDecline,DeclineReasonCode,string,PMS,WSC,"BILLING_DECLINE_REASON
",DECLINE_CODE,string
InsightFlow,Denial Management,Total Denied Charges (Operations),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Operations = '<filter>',dbo.transactions,Service Date,date,,dbo.factBilling,ServiceDateKey,int,PMS,WSC,RECEIVABLES_CHARGES_DETAIL,CHARGE_SERVICE_DATE,string
InsightFlow,Denial Management,Total Denied Charges (Operations),COUNT(Charges) WHERE isDenied AND in ServiceDates AND Operations = '<filter>',dbo.provider,Operations,varchar(100),,dbo.dimLocationHierarchy,ExecutiveDirectorLongName,varchar(400),PMS,WSC,,,
